Beverage_ID,Beverage_Name,Category,Size,Hot_Cold,Ingredients,Milk_Type,Espresso_Shots,Syrup,Toppings,Sweetness_Level,Caffeine_mg,Calories,Sugar_g,Protein_g,Fat_g,Price_USD,Price_INR,Customer_Rating,Number_of_Orders,Popularity,Seasonal,Vegan,Vegetarian,Contains_Dairy,Contains_Nuts,Gluten_Free,Recommended_With,Best_Time,Flavor_Profile,Temperature,Country_Availability
SB00075,Java Chip Cappuccino,Cappuccino,Tall,Cold,"A handcrafted Java Chip Cappuccino prepared with premium Starbucks-style coffee or tea, soy milk, toffee nut syrup and carefully balanced flavors.",Almond,3,Caramel,Whipped Cream,High,88,130,43,3.0,26.6,6.06,515.1,5.0,36083,High,Yes,Yes,Yes,No,No,Yes,Blueberry Muffin,Evening,Fruity,Cold,USA
SB00076,Vanilla Cold Brew,Cold Brew,Tall,Cold,"A handcrafted Vanilla Cold Brew prepared with premium Starbucks-style coffee or tea, skim milk, caramel syrup and carefully balanced flavors.",Soy,3,Hazelnut,Caramel Drizzle,Low,135,630,51,4.8,23.7,3.36,285.6,4.1,46808,Very High,Yes,No,Yes,Yes,No,Yes,Croissant,Afternoon,Fruity,Cold,Japan
SB00077,White Mocha Cold Brew,Cold Brew,Venti,Cold,"A handcrafted White Mocha Cold Brew prepared with premium Starbucks-style coffee or tea, oat milk, toffee nut syrup and carefully balanced flavors.",Coconut,1,Classic,Whipped Cream,High,122,136,33,2.9,9.1,3.52,299.2,3.7,14771,Medium,Yes,Yes,Yes,Yes,Yes,No,Croissant,Evening,Nutty,Cold,USA
SB00078,Matcha Refresher,Refresher,Tall,Cold,"A handcrafted Matcha Refresher prepared with premium Starbucks-style coffee or tea, whole milk, caramel syrup and carefully balanced flavors.",Coconut,0,Toffee Nut,Whipped Cream,Medium,137,201,36,10.1,25.1,2.51,213.35,3.6,22062,Medium,No,No,Yes,No,Yes,No,Croissant,Morning,Sweet,Cold,Global
SB00079,Chai Refresher,Refresher,Venti,Cold,"A handcrafted Chai Refresher prepared with premium Starbucks-style coffee or tea, soy milk, none syrup and carefully balanced flavors.",Almond,3,Hazelnut,Caramel Drizzle,Low,200,647,45,0.1,3.3,3.75,318.75,4.5,25648,High,Yes,No,Yes,Yes,Yes,No,Blueberry Muffin,Evening,Nutty,Cold,Canada
SB00080,Hazelnut Cold Brew,Cold Brew,Tall,Cold,"A handcrafted Hazelnut Cold Brew prepared with premium Starbucks-style coffee or tea, whole milk, vanilla syrup and carefully balanced flavors.",Whole,0,Vanilla,Whipped Cream,High,243,121,38,1.9,11.2,5.91,502.35,4.4,39379,High,No,Yes,Yes,Yes,Yes,No,Sandwich,Afternoon,Chocolatey,Cold,India
SB00081,White Mocha Tea,Tea,Tall,Hot,"A handcrafted White Mocha Tea prepared with premium Starbucks-style coffee or tea, coconut milk, classic syrup and carefully balanced flavors.",Almond,1,Toffee Nut,Chocolate Shavings,Medium,162,546,52,6.6,5.7,7.58,644.3,3.8,1482,Low,Yes,Yes,Yes,No,Yes,No,Cookie,Evening,Bold,Hot,India
SB00082,Classic Macchiato,Macchiato,Venti,Cold,"A handcrafted Classic Macchiato prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Whole,3,None,Chocolate Shavings,High,75,545,34,12.4,7.5,4.85,412.25,3.6,12513,Medium,No,No,Yes,No,Yes,No,Croissant,Evening,Fruity,Cold,USA
SB00083,Caramel Americano,Americano,Grande,Hot,"A handcrafted Caramel Americano prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Almond,3,Vanilla,None,Medium,255,308,3,1.2,1.2,4.15,352.75,3.6,49333,Very High,Yes,Yes,Yes,No,Yes,No,Blueberry Muffin,Morning,Creamy,Hot,India
SB00084,Matcha Americano,Americano,Tall,Hot,"A handcrafted Matcha Americano prepared with premium Starbucks-style coffee or tea, skim milk, classic syrup and carefully balanced flavors.",Oat,1,Caramel,Caramel Drizzle,High,26,331,38,16.1,14.0,3.24,275.4,4.9,26044,High,Yes,No,Yes,Yes,No,No,Blueberry Muffin,Afternoon,Creamy,Hot,Global
SB00085,Strawberry Cold Brew,Cold Brew,Tall,Cold,"A handcrafted Strawberry Cold Brew prepared with premium Starbucks-style coffee or tea, soy milk, none syrup and carefully balanced flavors.",Soy,4,Vanilla,None,High,141,211,49,5.9,9.0,3.37,286.45,4.1,10783,Medium,No,Yes,Yes,No,No,No,Blueberry Muffin,Afternoon,Sweet,Cold,Canada
SB00086,Chai Espresso,Espresso,Grande,Hot,"A handcrafted Chai Espresso prepared with premium Starbucks-style coffee or tea, soy milk, vanilla syrup and carefully balanced flavors.",Coconut,2,Hazelnut,Caramel Drizzle,High,227,195,33,11.6,0.9,6.25,531.25,3.8,1045,Low,Yes,Yes,Yes,Yes,Yes,No,Cheesecake,Evening,Sweet,Hot,Canada
SB00087,Classic Espresso,Espresso,Grande,Hot,"A handcrafted Classic Espresso prepared with premium Starbucks-style coffee or tea, whole milk, hazelnut syrup and carefully balanced flavors.",Soy,3,None,Whipped Cream,High,274,188,39,8.3,8.0,2.84,241.4,4.2,45630,Very High,No,Yes,Yes,Yes,No,No,Cheesecake,Morning,Bold,Hot,Canada
SB00088,Caramel Americano,Americano,Venti,Hot,"A handcrafted Caramel Americano prepared with premium Starbucks-style coffee or tea, whole milk, hazelnut syrup and carefully balanced flavors.",Skim,2,Vanilla,Chocolate Shavings,High,10,630,32,17.3,22.9,6.09,517.65,3.7,28060,High,No,Yes,Yes,No,Yes,Yes,Sandwich,Afternoon,Nutty,Hot,Japan
SB00089,Mocha Cold Brew,Cold Brew,Tall,Cold,"A handcrafted Mocha Cold Brew prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Skim,1,Toffee Nut,Caramel Drizzle,High,215,586,63,19.7,6.4,7.86,668.1,4.7,32513,High,Yes,Yes,Yes,Yes,Yes,Yes,Cheesecake,Evening,Bold,Cold,Canada
SB00090,Matcha Frappuccino,Frappuccino,Tall,Cold,"A handcrafted Matcha Frappuccino prepared with premium Starbucks-style coffee or tea, almond milk, classic syrup and carefully balanced flavors.",Soy,3,Vanilla,Whipped Cream,High,89,278,0,0.9,20.7,3.99,339.15,4.4,44949,Very High,Yes,No,Yes,Yes,No,No,Sandwich,Morning,Fruity,Cold,UK
SB00091,Mocha Cold Brew,Cold Brew,Venti,Cold,"A handcrafted Mocha Cold Brew prepared with premium Starbucks-style coffee or tea, skim milk, classic syrup and carefully balanced flavors.",Coconut,3,Hazelnut,Whipped Cream,High,24,583,20,18.6,20.0,3.25,276.25,3.7,24841,Medium,Yes,No,Yes,Yes,No,Yes,Cookie,Afternoon,Creamy,Cold,Japan
SB00092,Java Chip Cappuccino,Cappuccino,Grande,Hot,"A handcrafted Java Chip Cappuccino prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Oat,2,Toffee Nut,Chocolate Shavings,Medium,269,309,37,14.9,8.7,2.8,238.0,4.8,14332,Medium,Yes,No,Yes,Yes,No,Yes,Cheesecake,Morning,Chocolatey,Hot,UK
SB00093,Strawberry Frappuccino,Frappuccino,Tall,Cold,"A handcrafted Strawberry Frappuccino prepared with premium Starbucks-style coffee or tea, soy milk, none syrup and carefully balanced flavors.",Soy,3,Classic,Caramel Drizzle,High,250,517,14,7.9,17.9,7.74,657.9,4.0,2667,Low,No,Yes,Yes,Yes,No,No,Blueberry Muffin,Afternoon,Sweet,Cold,USA
SB00094,White Mocha Macchiato,Macchiato,Grande,Hot,"A handcrafted White Mocha Macchiato prepared with premium Starbucks-style coffee or tea, coconut milk, vanilla syrup and carefully balanced flavors.",Coconut,1,Toffee Nut,None,High,139,596,46,17.8,15.4,6.69,568.65,5.0,19656,Medium,Yes,No,Yes,Yes,No,Yes,Blueberry Muffin,Morning,Creamy,Hot,India
SB00095,Hazelnut Refresher,Refresher,Grande,Cold,"A handcrafted Hazelnut Refresher prepared with premium Starbucks-style coffee or tea, soy milk, none syrup and carefully balanced flavors.",Oat,2,Vanilla,None,High,187,243,11,2.5,2.5,7.58,644.3,4.6,34956,High,No,No,Yes,Yes,No,Yes,Croissant,Afternoon,Creamy,Cold,Canada
SB00096,Caramel Espresso,Espresso,Tall,Hot,"A handcrafted Caramel Espresso prepared with premium Starbucks-style coffee or tea, almond milk, vanilla syrup and carefully balanced flavors.",Coconut,1,Toffee Nut,None,Medium,43,92,62,17.6,26.9,3.03,257.55,3.6,33256,High,Yes,Yes,Yes,No,Yes,Yes,Cheesecake,Evening,Sweet,Hot,India
SB00097,Classic Latte,Latte,Tall,Hot,"A handcrafted Classic Latte prepared with premium Starbucks-style coffee or tea, coconut milk, none syrup and carefully balanced flavors.",Almond,1,Vanilla,None,High,262,77,23,12.6,17.0,3.67,311.95,4.2,19977,Medium,No,No,Yes,Yes,No,No,Cookie,Afternoon,Fruity,Hot,UK
SB00098,Hazelnut Macchiato,Macchiato,Grande,Hot,"A handcrafted Hazelnut Macchiato prepared with premium Starbucks-style coffee or tea, coconut milk, vanilla syrup and carefully balanced flavors.",Coconut,3,Vanilla,Caramel Drizzle,Low,10,45,33,9.0,3.1,6.05,514.25,4.3,9817,Low,No,Yes,Yes,Yes,No,Yes,Croissant,Evening,Fruity,Hot,India
SB00099,Caramel Mocha,Mocha,Venti,Hot,"A handcrafted Caramel Mocha prepared with premium Starbucks-style coffee or tea, soy milk, toffee nut syrup and carefully balanced flavors.",Oat,2,None,None,High,119,423,20,9.4,1.2,4.9,416.5,4.3,13203,Medium,No,No,Yes,Yes,Yes,Yes,Blueberry Muffin,Morning,Chocolatey,Hot,UK
SB00100,Chai Tea,Tea,Tall,Cold,"A handcrafted Chai Tea prepared with premium Starbucks-style coffee or tea, soy milk, vanilla syrup and carefully balanced flavors.",Almond,1,Classic,Caramel Drizzle,High,280,181,33,10.2,3.1,7.85,667.25,3.5,4573,Low,Yes,Yes,Yes,Yes,Yes,No,Cheesecake,Evening,Fruity,Cold,Canada
SB00101,Strawberry Latte,Latte,Grande,Cold,"A handcrafted Strawberry Latte prepared with premium Starbucks-style coffee or tea, skim milk, none syrup and carefully balanced flavors.",Whole,2,Hazelnut,None,Medium,241,586,14,14.8,27.0,5.29,449.65,4.4,13616,Medium,No,No,Yes,Yes,No,No,Sandwich,Afternoon,Creamy,Cold,India
SB00102,Chai Tea,Tea,Venti,Hot,"A handcrafted Chai Tea prepared with premium Starbucks-style coffee or tea, coconut milk, toffee nut syrup and carefully balanced flavors.",Skim,4,Vanilla,Whipped Cream,High,6,130,31,16.1,14.1,4.47,379.95,4.7,5454,Low,Yes,Yes,Yes,No,No,No,Cheesecake,Afternoon,Creamy,Hot,Global
SB00103,Matcha Latte,Latte,Venti,Hot,"A handcrafted Matcha Latte prepared with premium Starbucks-style coffee or tea, whole milk, hazelnut syrup and carefully balanced flavors.",Oat,0,Vanilla,None,High,138,616,45,4.3,9.6,3.21,272.85,4.2,43711,Very High,No,No,Yes,Yes,No,No,Cookie,Morning,Sweet,Hot,USA
SB00104,Chai Americano,Americano,Grande,Cold,"A handcrafted Chai Americano prepared with premium Starbucks-style coffee or tea, almond milk, vanilla syrup and carefully balanced flavors.",Almond,2,Hazelnut,None,Medium,55,539,29,9.5,29.0,3.16,268.6,4.5,31794,High,No,No,Yes,Yes,Yes,No,Cookie,Afternoon,Fruity,Cold,India
SB00105,Mocha Flat White,Flat White,Venti,Cold,"A handcrafted Mocha Flat White prepared with premium Starbucks-style coffee or tea, coconut milk, toffee nut syrup and carefully balanced flavors.",Oat,0,None,Caramel Drizzle,Medium,242,349,49,17.9,7.4,3.38,287.3,4.2,41245,Very High,Yes,Yes,Yes,No,Yes,Yes,Sandwich,Afternoon,Bold,Cold,India
SB00106,Java Chip Americano,Americano,Tall,Hot,"A handcrafted Java Chip Americano prepared with premium Starbucks-style coffee or tea, coconut milk, none syrup and carefully balanced flavors.",Skim,3,Classic,Whipped Cream,Low,40,634,12,11.0,8.9,5.26,447.1,4.3,11484,Medium,Yes,Yes,Yes,Yes,No,Yes,Blueberry Muffin,Morning,Creamy,Hot,UK
SB00107,Matcha Refresher,Refresher,Tall,Cold,"A handcrafted Matcha Refresher prepared with premium Starbucks-style coffee or tea, coconut milk, caramel syrup and carefully balanced flavors.",Soy,0,Hazelnut,Chocolate Shavings,High,202,34,0,7.8,4.4,3.6,306.0,4.9,12247,Medium,Yes,No,Yes,No,Yes,No,Blueberry Muffin,Morning,Sweet,Cold,Canada
SB00108,Java Chip Espresso,Espresso,Tall,Cold,"A handcrafted Java Chip Espresso prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Soy,4,Toffee Nut,Whipped Cream,Low,172,586,3,17.0,3.4,2.81,238.85,4.6,29539,High,Yes,Yes,Yes,No,Yes,Yes,Croissant,Morning,Creamy,Cold,Japan
SB00109,Chai Frappuccino,Frappuccino,Tall,Cold,"A handcrafted Chai Frappuccino prepared with premium Starbucks-style coffee or tea, oat milk, none syrup and carefully balanced flavors.",Oat,4,Caramel,Chocolate Shavings,Medium,11,71,28,15.0,16.7,3.49,296.65,4.8,5502,Low,No,Yes,Yes,No,Yes,Yes,Cookie,Afternoon,Sweet,Cold,Global
SB00110,Classic Americano,Americano,Grande,Hot,"A handcrafted Classic Americano prepared with premium Starbucks-style coffee or tea, soy milk, caramel syrup and carefully balanced flavors.",Soy,1,Vanilla,Caramel Drizzle,Low,244,84,39,1.0,3.5,3.77,320.45,4.1,11957,Medium,No,No,Yes,No,No,Yes,Blueberry Muffin,Evening,Chocolatey,Hot,USA
SB00111,White Mocha Mocha,Mocha,Grande,Hot,"A handcrafted White Mocha Mocha prepared with premium Starbucks-style coffee or tea, soy milk, vanilla syrup and carefully balanced flavors.",Skim,0,Caramel,Chocolate Shavings,Medium,82,638,42,15.1,24.5,8.17,694.45,4.4,49971,Very High,No,No,Yes,Yes,No,Yes,Cookie,Morning,Fruity,Hot,India
SB00112,Java Chip Frappuccino,Frappuccino,Venti,Cold,"A handcrafted Java Chip Frappuccino prepared with premium Starbucks-style coffee or tea, oat milk, hazelnut syrup and carefully balanced flavors.",Coconut,3,Hazelnut,None,Medium,217,320,38,14.5,11.9,7.1,603.5,5.0,17999,Medium,Yes,Yes,Yes,Yes,Yes,No,Cookie,Evening,Fruity,Cold,India
SB00113,Java Chip Cold Brew,Cold Brew,Tall,Cold,"A handcrafted Java Chip Cold Brew prepared with premium Starbucks-style coffee or tea, soy milk, vanilla syrup and carefully balanced flavors.",Coconut,0,Classic,Whipped Cream,Low,292,28,25,6.2,29.7,3.78,321.3,3.6,13865,Medium,No,Yes,Yes,No,No,No,Blueberry Muffin,Morning,Bold,Cold,India
SB00114,Vanilla Cappuccino,Cappuccino,Venti,Hot,"A handcrafted Vanilla Cappuccino prepared with premium Starbucks-style coffee or tea, whole milk, vanilla syrup and carefully balanced flavors.",Oat,0,Hazelnut,Chocolate Shavings,High,124,68,52,16.7,19.7,6.97,592.45,4.1,40381,Very High,No,No,Yes,No,No,No,Cookie,Morning,Nutty,Hot,Global
SB00115,Strawberry Espresso,Espresso,Tall,Hot,"A handcrafted Strawberry Espresso prepared with premium Starbucks-style coffee or tea, almond milk, caramel syrup and carefully balanced flavors.",Skim,1,Vanilla,Whipped Cream,Low,6,456,39,12.6,8.9,3.25,276.25,4.0,42148,Very High,No,No,Yes,Yes,No,No,Blueberry Muffin,Morning,Bold,Hot,Global
SB00116,Java Chip Macchiato,Macchiato,Venti,Hot,"A handcrafted Java Chip Macchiato prepared with premium Starbucks-style coffee or tea, coconut milk, classic syrup and carefully balanced flavors.",Almond,3,Caramel,Whipped Cream,Medium,158,112,63,3.5,25.5,6.29,534.65,4.5,26324,High,No,No,Yes,No,Yes,Yes,Blueberry Muffin,Evening,Bold,Hot,UK
SB00117,Classic Flat White,Flat White,Grande,Cold,"A handcrafted Classic Flat White prepared with premium Starbucks-style coffee or tea, whole milk, none syrup and carefully balanced flavors.",Skim,2,Caramel,Whipped Cream,Medium,291,308,24,17.2,21.0,5.58,474.3,4.8,26191,High,No,No,Yes,No,No,No,Blueberry Muffin,Evening,Sweet,Cold,Global
SB00118,Vanilla Frappuccino,Frappuccino,Tall,Cold,"A handcrafted Vanilla Frappuccino prepared with premium Starbucks-style coffee or tea, oat milk, vanilla syrup and carefully balanced flavors.",Whole,4,Toffee Nut,Caramel Drizzle,Medium,284,607,1,13.5,25.6,4.52,384.2,4.6,6547,Low,Yes,No,Yes,No,No,No,Croissant,Morning,Nutty,Cold,USA
SB00119,Matcha Americano,Americano,Tall,Hot,"A handcrafted Matcha Americano prepared with premium Starbucks-style coffee or tea, coconut milk, hazelnut syrup and carefully balanced flavors.",Oat,4,None,Chocolate Shavings,High,37,614,31,12.5,15.0,6.19,526.15,4.5,16845,Medium,No,Yes,Yes,No,Yes,Yes,Croissant,Morning,Chocolatey,Hot,Global
SB00120,Matcha Espresso,Espresso,Venti,Hot,"A handcrafted Matcha Espresso prepared with premium Starbucks-style coffee or tea, almond milk, classic syrup and carefully balanced flavors.",Skim,4,Classic,None,High,199,133,13,11.8,5.4,5.97,507.45,4.5,48834,Very High,Yes,Yes,Yes,No,Yes,No,Sandwich,Evening,Sweet,Hot,Global
SB00121,Hazelnut Americano,Americano,Tall,Cold,"A handcrafted Hazelnut Americano prepared with premium Starbucks-style coffee or tea, oat milk, none syrup and carefully balanced flavors.",Oat,2,Hazelnut,None,Medium,6,632,49,7.9,4.1,5.12,435.2,3.6,31920,High,Yes,Yes,Yes,No,Yes,Yes,Cheesecake,Afternoon,Nutty,Cold,USA
SB00122,Vanilla Flat White,Flat White,Tall,Cold,"A handcrafted Vanilla Flat White prepared with premium Starbucks-style coffee or tea, soy milk, none syrup and carefully balanced flavors.",Whole,1,Caramel,None,Low,116,568,29,5.5,24.5,7.13,606.05,4.0,3533,Low,No,No,Yes,Yes,Yes,No,Croissant,Morning,Fruity,Cold,Global
SB00123,Matcha Macchiato,Macchiato,Tall,Cold,"A handcrafted Matcha Macchiato prepared with premium Starbucks-style coffee or tea, whole milk, vanilla syrup and carefully balanced flavors.",Skim,3,Vanilla,Whipped Cream,Medium,197,106,51,6.0,27.3,4.73,402.05,4.5,11340,Medium,Yes,Yes,Yes,No,Yes,No,Cookie,Afternoon,Chocolatey,Cold,UK
SB00124,Mango Tea,Tea,Grande,Cold,"A handcrafted Mango Tea prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Coconut,4,Toffee Nut,Caramel Drizzle,Low,190,441,55,9.2,21.4,5.2,442.0,3.7,10452,Medium,Yes,No,Yes,No,No,No,Cookie,Morning,Nutty,Cold,Japan
SB00125,Caramel Refresher,Refresher,Grande,Cold,"A handcrafted Caramel Refresher prepared with premium Starbucks-style coffee or tea, whole milk, classic syrup and carefully balanced flavors.",Soy,1,Vanilla,Whipped Cream,High,153,395,51,2.8,0.8,6.25,531.25,4.9,20121,Medium,No,No,Yes,Yes,Yes,No,Croissant,Evening,Fruity,Cold,Canada
SB00126,Chai Tea,Tea,Venti,Cold,"A handcrafted Chai Tea prepared with premium Starbucks-style coffee or tea, almond milk, hazelnut syrup and carefully balanced flavors.",Soy,3,Classic,Whipped Cream,Medium,61,428,19,9.7,2.2,5.53,470.05,4.8,38450,High,No,No,Yes,Yes,No,Yes,Sandwich,Morning,Bold,Cold,Global
SB00127,Vanilla Cold Brew,Cold Brew,Grande,Cold,"A handcrafted Vanilla Cold Brew prepared with premium Starbucks-style coffee or tea, oat milk, vanilla syrup and carefully balanced flavors.",Whole,2,Caramel,Chocolate Shavings,Medium,38,244,20,4.3,24.8,7.25,616.25,4.3,3977,Low,Yes,Yes,Yes,No,Yes,Yes,Cookie,Morning,Bold,Cold,India
SB00128,Mango Flat White,Flat White,Tall,Hot,"A handcrafted Mango Flat White prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Whole,3,Hazelnut,None,Low,237,31,11,18.7,18.5,6.5,552.5,4.5,29208,High,Yes,No,Yes,No,Yes,No,Sandwich,Morning,Nutty,Hot,UK
SB00129,Hazelnut Mocha,Mocha,Tall,Cold,"A handcrafted Hazelnut Mocha prepared with premium Starbucks-style coffee or tea, soy milk, caramel syrup and carefully balanced flavors.",Whole,1,Classic,Caramel Drizzle,High,9,544,39,7.8,13.2,3.45,293.25,4.9,33638,High,No,No,Yes,No,Yes,Yes,Cheesecake,Evening,Creamy,Cold,India
SB00130,Mango Cappuccino,Cappuccino,Tall,Hot,"A handcrafted Mango Cappuccino prepared with premium Starbucks-style coffee or tea, soy milk, hazelnut syrup and carefully balanced flavors.",Oat,1,Hazelnut,Caramel Drizzle,Low,222,544,65,8.8,25.6,8.21,697.85,4.3,20295,Medium,Yes,No,Yes,No,Yes,Yes,Sandwich,Evening,Fruity,Hot,USA
SB00131,Matcha Espresso,Espresso,Grande,Cold,"A handcrafted Matcha Espresso prepared with premium Starbucks-style coffee or tea, whole milk, none syrup and carefully balanced flavors.",Skim,1,Caramel,Caramel Drizzle,Medium,279,97,50,3.9,11.5,3.91,332.35,4.5,31691,High,No,No,Yes,Yes,Yes,No,Cookie,Evening,Fruity,Cold,Japan
SB00132,Java Chip Latte,Latte,Grande,Cold,"A handcrafted Java Chip Latte prepared with premium Starbucks-style coffee or tea, skim milk, none syrup and carefully balanced flavors.",Skim,0,None,Caramel Drizzle,High,30,549,47,12.8,23.0,8.13,691.05,4.9,49221,Very High,No,No,Yes,Yes,No,Yes,Croissant,Afternoon,Sweet,Cold,India
SB00133,White Mocha Refresher,Refresher,Grande,Cold,"A handcrafted White Mocha Refresher prepared with premium Starbucks-style coffee or tea, skim milk, toffee nut syrup and carefully balanced flavors.",Skim,4,Caramel,Caramel Drizzle,Low,245,450,47,10.9,29.3,7.87,668.95,4.1,19943,Medium,No,No,Yes,No,No,Yes,Sandwich,Morning,Nutty,Cold,Global
SB00134,Vanilla Cappuccino,Cappuccino,Venti,Hot,"A handcrafted Vanilla Cappuccino prepared with premium Starbucks-style coffee or tea, oat milk, hazelnut syrup and carefully balanced flavors.",Skim,4,None,None,High,80,262,37,1.5,23.3,7.13,606.05,4.8,25170,High,No,Yes,Yes,No,No,No,Cheesecake,Evening,Chocolatey,Hot,UK
SB00135,Matcha Refresher,Refresher,Tall,Cold,"A handcrafted Matcha Refresher prepared with premium Starbucks-style coffee or tea, skim milk, classic syrup and carefully balanced flavors.",Almond,3,Toffee Nut,Whipped Cream,Low,178,97,36,0.0,26.2,4.78,406.3,3.8,9523,Low,Yes,Yes,Yes,No,Yes,No,Sandwich,Morning,Fruity,Cold,UK
SB00136,Hazelnut Espresso,Espresso,Grande,Cold,"A handcrafted Hazelnut Espresso prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Whole,2,Toffee Nut,Whipped Cream,Low,261,637,60,1.5,11.9,7.33,623.05,4.2,29837,High,Yes,No,Yes,Yes,No,No,Cookie,Morning,Nutty,Cold,India
